-1,-0,-0,-0.0501119,3.02495e-05,1.99285e-05,4.56194e-05,2.85877e-05,-5.22592e-05
-0.995734,0.0922684,-0,-0.0551091,0.0805909,2.68565e-06,-4.4408e-06,-8.23482e-05,-0.135241
-0.982973,0.183749,-0,-0.0511881,0.164296,-5.02152e-05,-4.07312e-05,-9.0371e-05,-0.248429
-0.961825,0.273664,-0,-0.0537593,0.247099,-5.0864e-06,-2.34175e-05,3.11317e-06,-0.376098
-0.932472,0.361242,-0,-0.0445812,0.336136,-8.23259e-05,-7.71031e-06,6.30183e-05,-0.458642
-0.895163,0.445739,-0,-0.0504564,0.393414,3.31187e-06,0.000108005,1.45185e-05,-0.580277
-0.850217,0.526432,-0,-0.0237355,0.506005,6.13525e-05,8.91759e-05,-3.76294e-06,-0.544636
-0.798017,0.602634,-0,-0.0175853,0.527435,5.12823e-05,3.94868e-05,2.23379e-05,-0.669414
-0.739009,0.673695,-0,0.0119351,0.624106,-4.66238e-05,2.97257e-05,-1.47835e-05,-0.625661
-0.673695,0.739009,-0,0.0290216,0.659082,5.22311e-05,-0.000320922,3.5927e-05,-0.631747
-0.602634,0.798017,-0,0.031934,0.668935,-6.17782e-06,-9.79453e-05,-2.47746e-05,-0.609548
-0.526432,0.850217,-0,0.0364826,0.683294,-6.31154e-06,0.000243021,-7.83222e-06,-0.565116
-0.445739,0.895163,-0,0.070855,0.724812,-7.73678e-05,0.000322055,-3.93738e-06,-0.502455
-0.361242,0.932472,-0,0.0685622,0.743824,7.59674e-05,0.000293039,-2.35289e-05,-0.423902
-0.273664,0.961825,-0,0.066552,0.752153,1.26992e-05,-0.000138034,0.000121571,-0.370705
-0.183749,0.982973,-0,0.0418854,0.763004,-0.000167473,0.000227562,-4.36012e-05,-0.290879
-0.0922681,0.995734,-0,0.0209712,0.758478,3.02194e-05,-0.00112176,5.34777e-05,-0.157873
-6.12323e-17,1,-0,8.79799e-05,0.759094,-9.02495e-05,-3.1495e-05,-6.7835e-08,2.16258e-05
